id,type,midpoint_x,midpoint_y,v0_x,v0_y,v1_x,v1_y,v2_x,v2_y,v3_x,v3_y
56,thin,0.9045084971874671,45.56108973061587,-7.105427357601002e-15,45.26719710446963,0.8090169943749412,45.85498235676211,1.8090169943749412,45.85498235676211,0.9999999999999929,45.26719710446963
57,thick,1.1545084971874675,46.330510614909684,0.8090169943749412,45.85498235676211,0.4999999999999938,46.80603887305726,1.4999999999999938,46.80603887305726,1.8090169943749412,45.85498235676211
58,thick,1.1545084971874675,47.28156713120484,1.8090169943749412,47.757095389352415,1.4999999999999938,46.80603887305726,0.4999999999999938,46.80603887305726,0.8090169943749412,47.757095389352415
59,thick,1.1545084971874675,48.23262364749999,0.8090169943749412,47.757095389352415,0.4999999999999938,48.70815190564757,1.4999999999999938,48.70815190564757,1.8090169943749412,47.757095389352415
60,thick,1.1545084971874675,49.183680163795145,1.8090169943749412,49.65920842194272,1.4999999999999938,48.70815190564757,0.4999999999999938,48.70815190564757,0.8090169943749412,49.65920842194272
61,thin,0.904508497187468,49.95310104808895,0.9999999999999947,50.24699367423519,1.8090169943749412,49.65920842194272,0.8090169943749412,49.65920842194272,-5.329070518200751e-15,50.24699367423519
62,thin,0.904508497187468,50.54088630038143,-5.329070518200751e-15,50.24699367423519,0.8090169943749412,50.83477892652766,1.8090169943749412,50.83477892652766,0.9999999999999947,50.24699367423519
63,thick,1.1545084971874675,51.31030718467524,0.8090169943749412,50.83477892652766,0.4999999999999938,51.785835442822815,1.4999999999999938,51.785835442822815,1.8090169943749412,50.83477892652766
64,thick,1.154508497187467,52.26136370097039,1.8090169943749403,52.73689195911797,1.4999999999999938,51.785835442822815,0.4999999999999938,51.785835442822815,0.8090169943749403,52.73689195911797
65,thick,1.1545084971874666,53.212420217265546,0.8090169943749403,52.73689195911797,0.4999999999999929,53.68794847541312,1.499999999999993,53.68794847541312,1.8090169943749403,52.73689195911797
66,thin,0.5954915028125187,53.98184110155936,0.6909830056250446,54.2757337277056,1.499999999999993,53.68794847541312,0.4999999999999929,53.68794847541312,-0.30901699437495544,54.2757337277056
67,thick,0.3454915028125183,54.751261985853176,0.999999999999992,55.22679024400075,0.6909830056250446,54.2757337277056,-0.30901699437495544,54.2757337277056,-7.993605777301127e-15,55.22679024400075
68,thin,0.9045084971874662,55.52068287014699,-7.993605777301127e-15,55.22679024400075,0.8090169943749403,55.81457549629323,1.8090169943749403,55.81457549629323,0.999999999999992,55.22679024400075
69,thick,1.1545084971874662,56.29010375444081,0.8090169943749403,55.81457549629323,0.499999999999992,56.765632012588384,1.499999999999993,56.765632012588384,1.8090169943749403,55.81457549629323
70,thick,1.1545084971874662,57.24116027073596,1.8090169943749403,57.71668852888354,1.499999999999993,56.765632012588384,0.499999999999992,56.765632012588384,0.8090169943749395,57.71668852888354
71,thin,0.9045084971874666,58.01058115502977,0.9999999999999938,58.30447378117601,1.8090169943749403,57.71668852888354,0.8090169943749395,57.71668852888354,-7.105427357601002e-15,58.30447378117601
72,thin,0.9045084971874666,58.598366407322246,-7.105427357601002e-15,58.30447378117601,0.8090169943749395,58.89225903346848,1.8090169943749403,58.89225903346848,0.9999999999999938,58.30447378117601
73,thick,1.1545084971874666,59.367787291616054,0.8090169943749395,58.89225903346848,0.4999999999999929,59.84331554976363,1.499999999999993,59.84331554976363,1.8090169943749403,58.89225903346848
74,thick,1.1545084971874662,60.31884380791121,1.8090169943749395,60.794372066058784,1.499999999999993,59.84331554976363,0.4999999999999929,59.84331554976363,0.8090169943749395,60.794372066058784
75,thick,1.1545084971874662,61.26990032420636,0.8090169943749395,60.794372066058784,0.4999999999999929,61.74542858235394,1.499999999999992,61.74542858235394,1.8090169943749395,60.794372066058784
76,thick,1.1545084971874662,62.220956840501515,1.8090169943749395,62.69648509864909,1.499999999999992,61.74542858235394,0.4999999999999929,61.74542858235394,0.8090169943749403,62.69648509864909
77,thin,0.9045084971874657,62.99037772479532,0.9999999999999911,63.28427035094156,1.8090169943749395,62.69648509864909,0.8090169943749403,62.69648509864909,-7.993605777301127e-15,63.28427035094156
78,thin,0.9045084971874648,63.5781629770878,-7.993605777301127e-15,63.28427035094156,0.8090169943749386,63.87205560323404,1.8090169943749377,63.87205560323404,0.9999999999999911,63.28427035094156
79,thick,1.154508497187464,64.34758386138161,0.8090169943749386,63.87205560323404,0.49999999999999023,64.82311211952918,1.4999999999999902,64.82311211952918,1.8090169943749377,63.87205560323404
80,thick,1.154508497187464,65.29864037767676,1.8090169943749377,65.77416863582434,1.4999999999999902,64.82311211952918,0.49999999999999023,64.82311211952918,0.8090169943749377,65.77416863582434
81,thin,0.9045084971874644,66.06806126197058,0.9999999999999911,66.36195388811683,1.8090169943749377,65.77416863582434,0.8090169943749377,65.77416863582434,-8.881784197001252e-15,66.36195388811683
82,thick,0.34549150281251695,66.8374821462644,-8.881784197001252e-15,66.36195388811683,-0.3090169943749572,67.31301040441198,0.6909830056250428,67.31301040441198,0.9999999999999911,66.36195388811683
83,thin,0.595491502812517,67.60690303055821,-0.3090169943749572,67.31301040441198,0.4999999999999911,67.90079565670445,1.4999999999999911,67.90079565670445,0.6909830056250428,67.31301040441198
84,thick,1.1545084971874648,68.37632391485202,1.8090169943749386,68.8518521729996,1.4999999999999911,67.90079565670445,0.4999999999999911,67.90079565670445,0.8090169943749386,68.8518521729996
85,thick,1.1545084971874653,69.32738043114718,0.8090169943749386,68.8518521729996,0.499999999999992,69.80290868929475,1.499999999999992,69.80290868929475,1.8090169943749386,68.8518521729996
86,thick,1.1545084971874657,70.27843694744233,1.8090169943749395,70.7539652055899,1.499999999999992,69.80290868929475,0.499999999999992,69.80290868929475,0.8090169943749395,70.7539652055899
87,thin,0.9045084971874653,71.04785783173614,0.9999999999999911,71.34175045788237,1.8090169943749395,70.7539652055899,0.8090169943749395,70.7539652055899,-8.881784197001252e-15,71.34175045788237
88,thin,0.9045084971874644,71.63564308402862,-8.881784197001252e-15,71.34175045788237,0.8090169943749377,71.92953571017486,1.8090169943749377,71.92953571017486,0.9999999999999911,71.34175045788237
89,thick,1.1545084971874644,72.40506396832244,0.8090169943749377,71.92953571017486,0.4999999999999911,72.88059222647001,1.4999999999999911,72.88059222647001,1.8090169943749377,71.92953571017486
90,thick,1.1545084971874644,73.35612048461759,1.8090169943749377,73.83164874276517,1.4999999999999911,72.88059222647001,0.4999999999999911,72.88059222647001,0.8090169943749377,73.83164874276517
91,thick,1.1545084971874635,74.30717700091274,0.8090169943749377,73.83164874276517,0.49999999999998934,74.78270525906032,1.4999999999999893,74.78270525906032,1.8090169943749377,73.83164874276517
92,thin,0.5954915028125152,75.07659788520655,0.690983005625041,75.37049051135278,1.4999999999999893,74.78270525906032,0.49999999999998934,74.78270525906032,-0.309016994374959,75.37049051135278
93,thick,0.3454915028125143,75.84601876950036,0.9999999999999876,76.32154702764794,0.690983005625041,75.37049051135278,-0.309016994374959,75.37049051135278,-1.2434497875801753e-14,76.32154702764794
94,thin,0.9045084971874608,76.61543965379417,-1.2434497875801753e-14,76.32154702764794,0.8090169943749341,76.90933227994041,1.8090169943749341,76.90933227994041,0.9999999999999876,76.32154702764794
95,thick,1.15450849718746,77.38486053808799,0.8090169943749341,76.90933227994041,0.4999999999999858,77.86038879623557,1.4999999999999858,77.86038879623557,1.8090169943749341,76.90933227994041
